latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
32.85176,-81.91677,336.82,1.14,1.06,2025-01-02,1921,Aqua,MODIS,90,6.1NRT,287.9,48.82,D
32.4655,-84.31068,301.7,1.54,1.22,2025-01-02,1921,Aqua,MODIS,49,6.1NRT,286.71,11.64,D
32.95547,-82.1945,330.35,1.16,1.07,2025-01-02,1921,Aqua,MODIS,87,6.1NRT,288.36,39.25,D
32.95345,-82.20652,301.19,1.17,1.07,2025-01-02,1921,Aqua,MODIS,45,6.1NRT,285.21,7.35,D
33.19259,-81.32145,302.27,1.07,1.03,2025-01-02,1921,Aqua,MODIS,51,6.1NRT,285.08,7.17,D
33.06213,-82.60303,324.58,1.21,1.09,2025-01-02,1921,Aqua,MODIS,83,6.1NRT,287.28,32.28,D
33.05997,-82.61562,314.52,1.21,1.09,2025-01-02,1921,Aqua,MODIS,75,6.1NRT,286.33,19.83,D
32.7566,-84.30759,303.94,1.52,1.22,2025-01-02,1921,Aqua,MODIS,58,6.1NRT,285.02,14.43,D
33.07166,-82.60533,345.05,1.21,1.09,2025-01-02,1921,Aqua,MODIS,94,6.1NRT,287.64,69.68,D
33.0695,-82.61798,334.89,1.21,1.09,2025-01-02,1921,Aqua,MODIS,89,6.1NRT,286.69,47.52,D
33.00055,-83.60366,310.13,1.37,1.16,2025-01-02,1921,Aqua,MODIS,70,6.1NRT,285.36,17.67,D
33.00026,-83.59418,308.41,1.36,1.16,2025-01-02,1921,Aqua,MODIS,67,6.1NRT,284.9,15.61,D
33.51138,-80.65497,304.17,1.03,1.01,2025-01-02,1921,Aqua,MODIS,58,6.1NRT,286.01,7.68,D
33.13136,-83.15678,342.25,1.29,1.13,2025-01-02,1921,Aqua,MODIS,93,6.1NRT,287.14,71.76,D
33.12899,-83.17014,318.48,1.29,1.13,2025-01-02,1921,Aqua,MODIS,79,6.1NRT,286.22,26.88,D
33.55367,-80.85388,302.34,1.04,1.02,2025-01-02,1921,Aqua,MODIS,52,6.1NRT,284.7,7.26,D
33.5798,-80.75482,303.89,1.03,1.01,2025-01-02,1921,Aqua,MODIS,55,6.1NRT,286.23,7.23,D
33.58866,-80.75683,302.51,1.03,1.01,2025-01-02,1921,Aqua,MODIS,53,6.1NRT,285.29,6.55,D
32.5192,-86.73759,308.08,2.2,1.44,2025-01-02,1921,Aqua,MODIS,66,6.1NRT,284.8,33.06,D
33.67051,-80.46551,310.69,1.02,1.01,2025-01-02,1921,Aqua,MODIS,70,6.1NRT,285.75,11.52,D
33.55346,-81.21107,337.38,1.06,1.03,2025-01-02,1921,Aqua,MODIS,90,6.1NRT,287.8,44.77,D
33.55169,-81.22213,308.47,1.06,1.03,2025-01-02,1921,Aqua,MODIS,67,6.1NRT,285.46,11.11,D
33.67932,-80.46748,306.45,1.02,1.01,2025-01-02,1921,Aqua,MODIS,63,6.1NRT,284.66,8.45,D
33.67768,-80.47812,301.88,1.02,1.01,2025-01-02,1921,Aqua,MODIS,36,6.1NRT,284.94,5.79,D
33.45136,-82.92956,308.97,1.24,1.11,2025-01-02,1921,Aqua,MODIS,68,6.1NRT,284.54,15.46,D
33.04943,-85.63825,301.9,1.81,1.32,2025-01-02,1921,Aqua,MODIS,50,6.1NRT,284.76,16.56,D
33.04421,-86.19535,307.34,1.97,1.37,2025-01-02,1921,Aqua,MODIS,65,6.1NRT,282.7,27.47,D
33.04857,-86.20119,303.68,1.97,1.37,2025-01-02,1921,Aqua,MODIS,57,6.1NRT,283.06,19.7,D
33.78823,-82.65118,330.5,1.19,1.08,2025-01-02,1921,Aqua,MODIS,87,6.1NRT,284.85,41.25,D
33.78611,-82.66354,307.42,1.19,1.08,2025-01-02,1921,Aqua,MODIS,65,6.1NRT,284.12,13.08,D
32.98482,-87.1319,310.9,2.28,1.46,2025-01-02,1921,Aqua,MODIS,71,6.1NRT,283.72,42.63,D
33.30449,-85.76949,300.88,1.82,1.32,2025-01-02,1921,Aqua,MODIS,42,6.1NRT,283.25,14.64,D
34.85807,-79.11588,331.35,1.01,1.01,2025-01-02,1921,Aqua,MODIS,87,6.1NRT,284.99,33.62,D
33.86298,-87.66471,310.8,2.35,1.48,2025-01-02,1921,Aqua,MODIS,70,6.1NRT,282.36,44.43,D
33.86575,-87.64445,304.99,2.34,1.48,2025-01-02,1921,Aqua,MODIS,53,6.1NRT,281.98,28.42,D
33.86039,-87.66869,307.54,2.35,1.48,2025-01-02,1921,Aqua,MODIS,65,6.1NRT,282.52,33.96,D
34.5902,-85.59019,302.23,1.66,1.27,2025-01-02,1921,Aqua,MODIS,51,6.1NRT,281.29,15.44,D
34.5902,-85.59811,303.99,1.66,1.27,2025-01-02,1921,Aqua,MODIS,58,6.1NRT,281.85,18.58,D
27.97215,-81.57551,316.35,1.29,1.13,2025-01-02,1921,Aqua,MODIS,72,6.1NRT,289,19.13,D
28.34347,-82.16496,318.39,1.37,1.16,2025-01-02,1921,Aqua,MODIS,78,6.1NRT,295.45,23.88,D
28.69278,-81.70757,300.78,1.27,1.12,2025-01-02,1921,Aqua,MODIS,26,6.1NRT,286.45,5.52,D
28.64835,-82.01753,313.43,1.33,1.14,2025-01-02,1921,Aqua,MODIS,64,6.1NRT,293.13,16.48,D
28.64603,-82.03065,314.65,1.33,1.14,2025-01-02,1921,Aqua,MODIS,75,6.1NRT,290.97,17.71,D
28.84499,-81.05162,302.41,1.17,1.08,2025-01-02,1921,Aqua,MODIS,52,6.1NRT,291.68,5.81,D
29.79816,-82.9283,301.02,1.43,1.18,2025-01-02,1921,Aqua,MODIS,40,6.1NRT,288.6,6.72,D
29.79556,-82.94254,309.13,1.43,1.18,2025-01-02,1921,Aqua,MODIS,68,6.1NRT,290.36,15,D
29.87178,-82.69738,302.93,1.38,1.16,2025-01-02,1921,Aqua,MODIS,54,6.1NRT,290.91,8.22,D
29.86932,-82.71119,305.32,1.39,1.17,2025-01-02,1921,Aqua,MODIS,61,6.1NRT,289.92,10.32,D
30.33591,-85.40255,311.58,2.02,1.38,2025-01-02,1921,Aqua,MODIS,71,6.1NRT,289.28,31.39,D
30.33181,-85.42267,315.53,2.02,1.39,2025-01-02,1921,Aqua,MODIS,76,6.1NRT,290.76,40.12,D
30.48232,-85.53946,300.14,2.04,1.39,2025-01-02,1921,Aqua,MODIS,28,6.1NRT,288.11,12.7,D
31.12265,-82.29237,300.21,1.25,1.11,2025-01-02,1921,Aqua,MODIS,32,6.1NRT,286.52,6.73,D
31.12043,-82.30505,303.94,1.25,1.11,2025-01-02,1921,Aqua,MODIS,58,6.1NRT,287.22,9.68,D
30.79049,-84.28729,312.34,1.66,1.27,2025-01-02,1921,Aqua,MODIS,72,6.1NRT,288.2,26.02,D
30.78732,-84.30396,308.51,1.67,1.27,2025-01-02,1921,Aqua,MODIS,67,6.1NRT,288.13,20.09,D
30.90458,-84.35735,301.11,1.67,1.27,2025-01-02,1921,Aqua,MODIS,45,6.1NRT,288.38,10.18,D
30.90142,-84.37414,300.38,1.68,1.27,2025-01-02,1921,Aqua,MODIS,35,6.1NRT,287.33,9.64,D
30.90463,-84.36415,307.12,1.67,1.27,2025-01-02,1921,Aqua,MODIS,65,6.1NRT,288.39,18.63,D
30.82052,-84.91264,309.98,1.82,1.32,2025-01-02,1921,Aqua,MODIS,0,6.1NRT,288.87,24.01,D
30.74556,-85.41217,306.42,1.98,1.37,2025-01-02,1921,Aqua,MODIS,63,6.1NRT,287.95,21.88,D
31.43256,-82.22733,300.28,1.23,1.1,2025-01-02,1921,Aqua,MODIS,34,6.1NRT,287.92,5.67,D
30.94278,-85.00861,320.5,1.84,1.33,2025-01-02,1921,Aqua,MODIS,76,6.1NRT,288.76,45.51,D
30.95029,-85.01759,307.27,1.84,1.33,2025-01-02,1921,Aqua,MODIS,57,6.1NRT,288.19,17.14,D
31.411,-82.70969,305.93,1.3,1.13,2025-01-02,1921,Aqua,MODIS,62,6.1NRT,288.46,11.04,D
31.11675,-84.29279,305.34,1.64,1.26,2025-01-02,1921,Aqua,MODIS,61,6.1NRT,289.75,14.44,D
31.39806,-83.07275,338.33,1.36,1.16,2025-01-02,1921,Aqua,MODIS,91,6.1NRT,290.32,65.58,D
31.39559,-83.08657,309.15,1.37,1.16,2025-01-02,1921,Aqua,MODIS,68,6.1NRT,289.79,14.91,D
30.96364,-85.59403,312.85,2.01,1.38,2025-01-02,1921,Aqua,MODIS,73,6.1NRT,288.22,34.72,D
31.76039,-81.83047,304.72,1.16,1.07,2025-01-02,1921,Aqua,MODIS,60,6.1NRT,288.41,9.59,D
31.40757,-84.47366,306.57,1.66,1.27,2025-01-02,1921,Aqua,MODIS,64,6.1NRT,287.96,17.78,D
31.75267,-82.70137,327.12,1.28,1.12,2025-01-02,1921,Aqua,MODIS,85,6.1NRT,289.46,37.24,D
31.75039,-82.71445,358.3,1.29,1.13,2025-01-02,1921,Aqua,MODIS,99,6.1NRT,292.24,119.24,D
31.35329,-85.05387,306.37,1.81,1.32,2025-01-02,1921,Aqua,MODIS,63,6.1NRT,287.83,19.6,D
31.8153,-82.81962,310.2,1.3,1.13,2025-01-02,1921,Aqua,MODIS,70,6.1NRT,287.9,16.16,D
32.04121,-81.81571,314.18,1.15,1.07,2025-01-02,1921,Aqua,MODIS,49,6.1NRT,287.05,15.55,D
33.5256,-96.68403,310.31,2.2,1.44,2025-01-02,2059,Aqua,MODIS,70,6.1NRT,288.16,32.56,D
33.52769,-96.66078,303.96,2.21,1.44,2025-01-02,2059,Aqua,MODIS,58,6.1NRT,287.83,19.25,D
32.17888,-97.89778,300.43,1.75,1.3,2025-01-02,2059,Aqua,MODIS,37,6.1NRT,288.41,9.39,D
32.18071,-97.87942,306.18,1.76,1.3,2025-01-02,2059,Aqua,MODIS,63,6.1NRT,288.87,16.9,D
30.78159,-104.78474,319.41,1.04,1.02,2025-01-02,2059,Aqua,MODIS,74,6.1NRT,301.14,12.42,D
33.52488,-96.68881,305.06,2.2,1.44,2025-01-02,2059,Aqua,MODIS,60,6.1NRT,288.13,21.55,D
33.52681,-96.66555,309.47,2.21,1.44,2025-01-02,2059,Aqua,MODIS,69,6.1NRT,287.96,30.44,D
33.05217,-101.10015,304.8,1.18,1.08,2025-01-02,2059,Aqua,MODIS,45,6.1NRT,294.38,4.83,D
33.0537,-101.08784,305.74,1.18,1.08,2025-01-02,2059,Aqua,MODIS,42,6.1NRT,294.51,5.7,D
36.36055,-101.14362,301.39,1.28,1.12,2025-01-02,2101,Aqua,MODIS,47,6.1NRT,287.48,6.53,D
19.4202,-155.28178,326.91,1.77,1.3,2025-01-03,0013,Aqua,MODIS,36,6.1NRT,297.57,45.62,D
19.39746,-155.27745,447.58,1.77,1.3,2025-01-03,0013,Aqua,MODIS,100,6.1NRT,324.45,1552.61,D
19.39444,-155.30539,365.94,1.78,1.31,2025-01-03,0013,Aqua,MODIS,100,6.1NRT,304.32,215.82,D
19.39728,-155.289,508.63,1.78,1.31,2025-01-03,0013,Aqua,MODIS,100,6.1NRT,400.07,4193.93,D
19.40008,-155.27286,403.15,1.77,1.3,2025-01-03,0013,Aqua,MODIS,100,6.1NRT,315.09,610.85,D
19.38587,-155.28697,348,1.78,1.31,2025-01-03,0013,Aqua,MODIS,94,6.1NRT,305.35,113.64,D
19.40877,-155.27994,462.78,1.77,1.3,2025-01-03,0013,Aqua,MODIS,100,6.1NRT,333.37,2042.96,D
19.39453,-155.29359,480.23,1.78,1.31,2025-01-03,0013,Aqua,MODIS,100,6.1NRT,400.07,2733.58,D
19.40592,-155.29573,455.64,1.78,1.31,2025-01-03,0013,Aqua,MODIS,100,6.1NRT,339.05,1805.57,D
32.04654,-86.08712,301.4,1,1,2025-01-03,0300,Terra,MODIS,41,6.1NRT,273.16,9.42,N
34.36195,-111.04777,305.77,1.01,1,2025-01-03,0440,Terra,MODIS,66,6.1NRT,279.82,10.66,N
19.39753,-155.28127,339.33,1.1,1.05,2025-01-03,0752,Terra,MODIS,100,6.1NRT,293.93,47.25,N
19.40408,-155.30312,317.6,1.1,1.05,2025-01-03,0752,Terra,MODIS,78,6.1NRT,289.27,16.43,N
19.39621,-155.29152,341.66,1.1,1.05,2025-01-03,0752,Terra,MODIS,100,6.1NRT,291.23,52.45,N
19.40807,-155.27232,327.82,1.1,1.05,2025-01-03,0752,Terra,MODIS,64,6.1NRT,303.19,29.37,N
19.4054,-155.29289,499.97,1.1,1.05,2025-01-03,0752,Terra,MODIS,100,6.1NRT,369.31,1849.57,N
19.41195,-155.31461,310.68,1.1,1.05,2025-01-03,0752,Terra,MODIS,37,6.1NRT,284.59,12.41,N
19.41458,-155.29437,399.61,1.1,1.05,2025-01-03,0752,Terra,MODIS,100,6.1NRT,298.52,289.11,N
19.41593,-155.28401,458.51,1.1,1.05,2025-01-03,0752,Terra,MODIS,100,6.1NRT,329.21,954.47,N
19.41728,-155.27367,344.61,1.1,1.05,2025-01-03,0752,Terra,MODIS,100,6.1NRT,297.47,59.86,N
19.40146,-155.3233,313.74,1.1,1.05,2025-01-03,0752,Terra,MODIS,50,6.1NRT,285.2,14.53,N
19.40277,-155.31322,325.8,1.1,1.05,2025-01-03,0752,Terra,MODIS,100,6.1NRT,284.71,27.01,N
19.40998,-155.24759,362.47,3.37,1.73,2025-01-03,1223,Aqua,MODIS,100,6.1NRT,295.99,555.65,N
19.41311,-155.27902,463.1,3.39,1.74,2025-01-03,1223,Aqua,MODIS,100,6.1NRT,324.67,5288.84,N
19.41617,-155.30969,313.01,3.41,1.74,2025-01-03,1223,Aqua,MODIS,81,6.1NRT,284.22,82.59,N
19.42829,-155.27646,324.67,3.39,1.74,2025-01-03,1223,Aqua,MODIS,100,6.1NRT,287.88,148.11,N
19.39917,-155.28577,306.77,3.39,1.74,2025-01-03,1223,Aqua,MODIS,49,6.1NRT,285.57,54.5,N
19.39784,-155.28059,315.33,3.39,1.74,2025-01-03,1223,Aqua,MODIS,88,6.1NRT,284.02,92.64,N
28.7675,-81.59667,311.61,1.34,1.15,2025-01-03,1503,Terra,MODIS,71,6.1NRT,286.8,17.61,D
28.68215,-82.02236,300.54,1.42,1.18,2025-01-03,1503,Terra,MODIS,33,6.1NRT,287.96,7.12,D
28.67581,-82.02916,305.8,1.42,1.18,2025-01-03,1503,Terra,MODIS,59,6.1NRT,287.05,12.14,D
27.75037,-82.40898,310.15,1.46,1.19,2025-01-03,1503,Terra,MODIS,70,6.1NRT,289.49,16.71,D
30.6341,-84.44391,301.45,2.19,1.44,2025-01-03,1503,Terra,MODIS,47,6.1NRT,283.01,22.3,D
30.63432,-84.43674,305.16,2.19,1.44,2025-01-03,1503,Terra,MODIS,61,6.1NRT,283.07,27.5,D
32.17994,-82.3046,300.23,1.65,1.26,2025-01-03,1503,Terra,MODIS,32,6.1NRT,281.51,12.74,D
33.00975,-79.87589,301.55,1.22,1.1,2025-01-03,1503,Terra,MODIS,33,6.1NRT,277.16,9.64,D
33.01123,-79.88866,312.33,1.22,1.1,2025-01-03,1503,Terra,MODIS,53,6.1NRT,278.04,18.66,D
34.30719,-84.41028,305.45,2.43,1.5,2025-01-03,1503,Terra,MODIS,61,6.1NRT,277.53,37.24,D
33.67123,-83.42719,308.12,2.04,1.39,2025-01-03,1503,Terra,MODIS,67,6.1NRT,279.61,33.35,D
27.28773,-81.65635,305.24,1.3,1.13,2025-01-03,1503,Terra,MODIS,61,6.1NRT,288.4,9.83,D
27.74876,-82.3945,304.28,1.46,1.19,2025-01-03,1503,Terra,MODIS,58,6.1NRT,289.66,10.01,D
28.75443,-81.22581,303.53,1.28,1.12,2025-01-03,1503,Terra,MODIS,49,6.1NRT,287.7,8.97,D
26.71884,-81.33475,302.59,1.23,1.1,2025-01-03,1505,Terra,MODIS,53,6.1NRT,284.34,7.7,D
26.41479,-81.18118,305.27,1.2,1.09,2025-01-03,1505,Terra,MODIS,61,6.1NRT,279.59,11.25,D
26.61555,-80.50958,329.62,1.12,1.05,2025-01-03,1505,Terra,MODIS,86,6.1NRT,284.41,35.12,D
26.61695,-80.52055,313.91,1.12,1.06,2025-01-03,1505,Terra,MODIS,74,6.1NRT,283.03,16.45,D
26.70034,-80.83176,321.75,1.16,1.07,2025-01-03,1505,Terra,MODIS,61,6.1NRT,281.27,25.15,D
31.06419,-92.36825,318.97,3.05,1.66,2025-01-03,1639,Terra,MODIS,79,6.1NRT,288.27,88.5,D
34.47397,-95.66967,340.62,1.54,1.22,2025-01-03,1639,Terra,MODIS,92,6.1NRT,283.83,89.69,D
34.03441,-97.07691,309.65,1.31,1.13,2025-01-03,1639,Terra,MODIS,52,6.1NRT,283.19,17.61,D
32.36449,-101.85541,301.31,1,1,2025-01-03,1639,Terra,MODIS,46,6.1NRT,286.99,4.29,D
33.69912,-97.17204,310.84,1.31,1.13,2025-01-03,1639,Terra,MODIS,71,6.1NRT,283.92,18,D
30.29274,-91.28821,304.18,3.78,1.82,2025-01-03,1639,Terra,MODIS,55,6.1NRT,288.47,40.9,D
33.69673,-97.15846,312.35,1.31,1.14,2025-01-03,1639,Terra,MODIS,72,6.1NRT,284.12,19.77,D
30.28434,-91.25126,315.55,3.8,1.82,2025-01-03,1639,Terra,MODIS,66,6.1NRT,288.74,96.22,D
32.8615,-95.04705,301.8,1.82,1.32,2025-01-03,1639,Terra,MODIS,49,6.1NRT,286.85,13.36,D
31.38766,-101.17905,300.27,1.01,1,2025-01-03,1639,Terra,MODIS,33,6.1NRT,288.72,3.38,D
32.98522,-98.31544,300.16,1.18,1.08,2025-01-03,1639,Terra,MODIS,30,6.1NRT,285.06,6.72,D
26.72419,-81.35177,311.08,1.95,1.36,2025-01-03,1959,Aqua,MODIS,69,6.1NRT,296.77,19.02,D
28.79128,-82.42152,322.17,1.76,1.3,2025-01-03,1959,Aqua,MODIS,81,6.1NRT,292.25,43.24,D
28.99996,-82.3119,310.55,1.8,1.31,2025-01-03,1959,Aqua,MODIS,70,6.1NRT,292.12,21.44,D
28.99573,-82.31675,312.05,1.8,1.31,2025-01-03,1959,Aqua,MODIS,72,6.1NRT,292.79,25.1,D
29.52593,-82.28939,300.55,1.83,1.33,2025-01-03,1959,Aqua,MODIS,39,6.1NRT,289.58,10.16,D
28.79305,-82.40395,327.05,1.76,1.3,2025-01-03,1959,Aqua,MODIS,85,6.1NRT,291.28,55.54,D
28.79453,-82.41644,327.06,1.76,1.3,2025-01-03,1959,Aqua,MODIS,85,6.1NRT,292.02,57.59,D
28.79641,-82.39888,317.73,1.76,1.3,2025-01-03,1959,Aqua,MODIS,78,6.1NRT,290.14,35.38,D
28.78305,-82.41496,305.68,1.76,1.3,2025-01-03,1959,Aqua,MODIS,42,6.1NRT,291.37,14.09,D
28.67216,-82.02666,303.59,1.86,1.33,2025-01-03,1959,Aqua,MODIS,53,6.1NRT,292.84,11.19,D
26.42916,-81.38523,314.13,1.92,1.35,2025-01-03,1959,Aqua,MODIS,73,6.1NRT,289.83,28.6,D
26.59491,-80.94302,315.84,2.08,1.4,2025-01-03,1959,Aqua,MODIS,74,6.1NRT,296.64,30.49,D
26.71998,-81.34578,320.18,1.95,1.36,2025-01-03,1959,Aqua,MODIS,78,6.1NRT,297.95,40.08,D
29.77973,-82.58067,306.24,1.77,1.3,2025-01-03,1959,Aqua,MODIS,63,6.1NRT,293.21,13.44,D
29.78932,-82.58882,305.21,1.77,1.3,2025-01-03,1959,Aqua,MODIS,56,6.1NRT,293.19,11.41,D
30.87023,-93.83133,304.51,1.57,1.24,2025-01-03,2001,Aqua,MODIS,59,6.1NRT,290.77,11.6,D
35.49762,-91.49189,300.81,1.04,1.02,2025-01-03,2001,Aqua,MODIS,42,6.1NRT,281.93,6.96,D
34.67946,-98.28225,332.52,2.5,1.52,2025-01-03,2001,Aqua,MODIS,88,6.1NRT,288.71,122.34,D
34.67378,-98.30804,325.84,2.51,1.52,2025-01-03,2001,Aqua,MODIS,84,6.1NRT,289.82,91.43,D
34.69246,-98.28664,302.04,2.5,1.52,2025-01-03,2001,Aqua,MODIS,50,6.1NRT,287.07,18.79,D
34.68684,-98.31228,301.77,2.51,1.52,2025-01-03,2001,Aqua,MODIS,49,6.1NRT,287.38,18.54,D
34.68804,-98.29215,314.25,2.5,1.52,2025-01-03,2001,Aqua,MODIS,75,6.1NRT,287.47,48.59,D
34.68222,-98.31786,301.44,2.51,1.52,2025-01-03,2001,Aqua,MODIS,31,6.1NRT,288.32,16.56,D
35.96696,-94.82558,304.12,1.42,1.18,2025-01-03,2001,Aqua,MODIS,58,6.1NRT,282.61,13.27,D
19.41772,-155.30345,311.56,1.05,1.02,2025-01-03,2001,Terra,MODIS,35,6.1NRT,291.55,7.03,D
19.4164,-155.29372,321.65,1.05,1.02,2025-01-03,2001,Terra,MODIS,55,6.1NRT,302.3,15.27,D
19.4151,-155.28416,417.64,1.05,1.02,2025-01-03,2001,Terra,MODIS,100,6.1NRT,339.66,393.72,D
19.41379,-155.27455,375.69,1.05,1.02,2025-01-03,2001,Terra,MODIS,100,6.1NRT,326.31,136.67,D
19.40875,-155.30482,328.98,1.05,1.02,2025-01-03,2001,Terra,MODIS,42,6.1NRT,284.76,22.01,D
19.40743,-155.29514,458.5,1.05,1.02,2025-01-03,2001,Terra,MODIS,87,6.1NRT,322.5,877.16,D
19.40613,-155.28557,499.97,1.05,1.02,2025-01-03,2001,Terra,MODIS,94,6.1NRT,400.07,1706.51,D
19.40482,-155.27588,445.79,1.05,1.02,2025-01-03,2001,Terra,MODIS,100,6.1NRT,337.61,693.09,D
19.39715,-155.28683,412.28,1.05,1.02,2025-01-03,2001,Terra,MODIS,94,6.1NRT,313.6,345.14,D
19.39584,-155.27716,345.71,1.05,1.02,2025-01-03,2001,Terra,MODIS,94,6.1NRT,303.59,46.02,D
30.1653,-82.26447,304.97,1.88,1.34,2025-01-03,2001,Aqua,MODIS,60,6.1NRT,290.2,17.02,D
30.2184,-84.72964,304.05,1.31,1.14,2025-01-03,2001,Aqua,MODIS,58,6.1NRT,291.3,8.88,D
30.21684,-84.74297,302.32,1.31,1.14,2025-01-03,2001,Aqua,MODIS,52,6.1NRT,290.74,7.15,D
30.34888,-84.14249,322.15,1.42,1.18,2025-01-03,2001,Aqua,MODIS,81,6.1NRT,291.13,32.87,D
30.3556,-84.15044,347.25,1.42,1.18,2025-01-03,2001,Aqua,MODIS,95,6.1NRT,292.63,92.4,D
30.47643,-85.56012,320.98,1.2,1.09,2025-01-03,2001,Aqua,MODIS,76,6.1NRT,292.41,23.99,D
30.62812,-84.44234,303.19,1.38,1.16,2025-01-03,2001,Aqua,MODIS,55,6.1NRT,291.07,8.73,D
29.81528,-90.81044,307.19,1.13,1.06,2025-01-03,2001,Aqua,MODIS,55,6.1NRT,294.13,6.04,D
29.80019,-90.90099,332.52,1.14,1.06,2025-01-03,2001,Aqua,MODIS,88,6.1NRT,295.89,33.73,D
29.82451,-90.81248,307.8,1.13,1.06,2025-01-03,2001,Aqua,MODIS,51,6.1NRT,294.84,6.76,D
29.81135,-90.89168,307.98,1.13,1.06,2025-01-03,2001,Aqua,MODIS,38,6.1NRT,294.2,5.52,D
29.80946,-90.90305,322.12,1.14,1.06,2025-01-03,2001,Aqua,MODIS,81,6.1NRT,294.85,19.85,D
30.45208,-86.77751,301.8,1.07,1.03,2025-01-03,2001,Aqua,MODIS,40,6.1NRT,291.13,4.63,D
30.45065,-86.78834,308.03,1.07,1.03,2025-01-03,2001,Aqua,MODIS,66,6.1NRT,292.49,8.92,D
30.45971,-86.78999,302.84,1.07,1.03,2025-01-03,2001,Aqua,MODIS,19,6.1NRT,292.5,4.83,D
29.86133,-90.93821,309.55,1.14,1.06,2025-01-03,2001,Aqua,MODIS,41,6.1NRT,293.75,7.39,D
29.86789,-90.93327,311.58,1.14,1.06,2025-01-03,2001,Aqua,MODIS,70,6.1NRT,293.86,10.42,D
29.86597,-90.94466,306.39,1.14,1.06,2025-01-03,2001,Aqua,MODIS,43,6.1NRT,294.44,6.01,D
29.87716,-90.93533,325.24,1.14,1.06,2025-01-03,2001,Aqua,MODIS,84,6.1NRT,293.9,25.5,D
29.79515,-91.47598,305.32,1.21,1.09,2025-01-03,2001,Aqua,MODIS,61,6.1NRT,293.38,5.99,D
29.99453,-90.73416,305.93,1.11,1.05,2025-01-03,2001,Aqua,MODIS,58,6.1NRT,294.13,7.01,D
29.99268,-90.74533,323.16,1.11,1.05,2025-01-03,2001,Aqua,MODIS,82,6.1NRT,294.22,23.77,D
29.99978,-90.87506,325.78,1.13,1.06,2025-01-03,2001,Aqua,MODIS,84,6.1NRT,295.83,26.44,D
31.03607,-83.21912,300.97,1.67,1.27,2025-01-03,2001,Aqua,MODIS,43,6.1NRT,288.25,8.94,D
29.98413,-91.08476,319.47,1.15,1.07,2025-01-03,2001,Aqua,MODIS,79,6.1NRT,294.53,18.36,D
29.88969,-91.64328,314.3,1.23,1.1,2025-01-03,2001,Aqua,MODIS,75,6.1NRT,295.46,13.5,D
29.88758,-91.65555,314.45,1.23,1.1,2025-01-03,2001,Aqua,MODIS,75,6.1NRT,295.52,13.6,D
30.00301,-91.0293,307.75,1.14,1.07,2025-01-03,2001,Aqua,MODIS,44,6.1NRT,294.13,6.03,D
29.99345,-91.08685,309.06,1.15,1.07,2025-01-03,2001,Aqua,MODIS,17,6.1NRT,294.35,7.35,D
30.8002,-85.57037,309.8,1.21,1.09,2025-01-03,2001,Aqua,MODIS,69,6.1NRT,290.72,12.37,D
29.8442,-92.02412,310.1,1.29,1.13,2025-01-03,2001,Aqua,MODIS,70,6.1NRT,292.2,12.19,D
30.0216,-91.03348,311.93,1.14,1.07,2025-01-03,2001,Aqua,MODIS,72,6.1NRT,294.93,10.06,D
30.01971,-91.04495,309.1,1.15,1.07,2025-01-03,2001,Aqua,MODIS,68,6.1NRT,294.58,7.63,D
29.952,-91.93536,317.7,1.27,1.12,2025-01-03,2001,Aqua,MODIS,78,6.1NRT,293.49,19.26,D
29.97265,-91.94677,304.76,1.27,1.12,2025-01-03,2001,Aqua,MODIS,48,6.1NRT,293.23,5.44,D
30.54976,-88.40915,301.8,1,1,2025-01-03,2001,Aqua,MODIS,49,6.1NRT,290.48,4.42,D
30.01819,-91.91795,307.66,1.26,1.12,2025-01-03,2001,Aqua,MODIS,66,6.1NRT,294.04,8.27,D
30.00271,-92.00672,304.46,1.28,1.12,2025-01-03,2001,Aqua,MODIS,56,6.1NRT,293.13,5.4,D
30.18393,-91.05825,313.78,1.14,1.06,2025-01-03,2001,Aqua,MODIS,74,6.1NRT,294.57,13.43,D
30.18203,-91.06972,305.13,1.14,1.07,2025-01-03,2001,Aqua,MODIS,34,6.1NRT,295.02,6,D
31.13564,-84.28842,302.46,1.43,1.18,2025-01-03,2001,Aqua,MODIS,52,6.1NRT,289.95,8.09,D
31.13398,-84.30305,301.46,1.43,1.18,2025-01-03,2001,Aqua,MODIS,47,6.1NRT,290.24,7.06,D
30.93056,-85.99773,311.42,1.16,1.07,2025-01-03,2001,Aqua,MODIS,66,6.1NRT,289.22,12.34,D
30.92907,-86.0095,322.77,1.15,1.07,2025-01-03,2001,Aqua,MODIS,82,6.1NRT,289.58,24.8,D
30.72557,-87.548,320.83,1.03,1.01,2025-01-03,2001,Aqua,MODIS,80,6.1NRT,290.23,19.96,D
30.07943,-91.73755,305.9,1.23,1.1,2025-01-03,2001,Aqua,MODIS,62,6.1NRT,294.48,6.04,D
31.00363,-85.49008,304.52,1.22,1.1,2025-01-03,2001,Aqua,MODIS,59,6.1NRT,289.67,7.91,D
31.00209,-85.50258,320.46,1.22,1.1,2025-01-03,2001,Aqua,MODIS,80,6.1NRT,291.3,24.54,D
30.93848,-86.01109,316.15,1.15,1.07,2025-01-03,2001,Aqua,MODIS,67,6.1NRT,289.74,16.44,D
