latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
10.184,-61.69827,331.28,0.51,0.66,2025-03-13,0453,N20,nominal,2.0NRT,290.54,4.21,N
-31.38113,-58.08437,313.27,0.41,0.37,2025-03-13,0501,N20,nominal,2.0NRT,285.01,1.38,N
10.18391,-61.69993,326.62,0.51,0.66,2025-03-13,0453,N20,nominal,2.0NRT,290.71,2.75,N
10.18331,-61.69518,312.95,0.51,0.66,2025-03-13,0453,N20,nominal,2.0NRT,290.73,2.75,N
-31.43817,-58.09808,305.15,0.41,0.37,2025-03-13,0501,N20,nominal,2.0NRT,284.11,0.62,N
10.25335,-64.18203,305.58,0.76,0.77,2025-03-13,0453,N20,nominal,2.0NRT,288.77,1.67,N
-33.00351,-60.81794,304.77,0.38,0.36,2025-03-13,0504,N20,nominal,2.0NRT,285.23,0.82,N
10.25678,-64.18354,300.18,0.76,0.77,2025-03-13,0453,N20,nominal,2.0NRT,288.41,1.53,N
9.9776,-63.18958,300.72,0.65,0.73,2025-03-13,0453,N20,nominal,2.0NRT,287.18,2.84,N
-33.25539,-60.28681,328.01,0.39,0.36,2025-03-13,0504,N20,nominal,2.0NRT,286.57,2.86,N
9.9769,-63.18366,315.06,0.65,0.73,2025-03-13,0453,N20,nominal,2.0NRT,287.62,2.53,N
-33.25603,-60.28267,332.57,0.39,0.36,2025-03-13,0504,N20,nominal,2.0NRT,285.68,2.86,N
9.7766,-63.27277,304.86,0.65,0.73,2025-03-13,0453,N20,nominal,2.0NRT,282.64,1.65,N
9.74789,-63.43537,318.75,0.67,0.73,2025-03-13,0453,N20,nominal,2.0NRT,281.67,2.38,N
-33.35794,-60.15464,302.5,0.39,0.36,2025-03-13,0504,N20,nominal,2.0NRT,287.85,1.01,N
-33.36126,-60.15535,302.27,0.39,0.36,2025-03-13,0504,N20,nominal,2.0NRT,284.87,1.01,N
9.7394,-63.48093,320.1,0.67,0.74,2025-03-13,0453,N20,nominal,2.0NRT,281.25,4.19,N
-33.37277,-60.16059,297.53,0.39,0.36,2025-03-13,0504,N20,nominal,2.0NRT,283.04,0.52,N
9.73867,-63.47459,306.61,0.67,0.74,2025-03-13,0453,N20,nominal,2.0NRT,280.02,2.62,N
-33.4423,-60.13255,306.26,0.39,0.36,2025-03-13,0504,N20,nominal,2.0NRT,282.62,0.64,N
9.74569,-63.43576,325.51,0.67,0.73,2025-03-13,0453,N20,nominal,2.0NRT,283.74,6.17,N
-34.4858,-58.94381,305.74,0.41,0.37,2025-03-13,0504,N20,nominal,2.0NRT,283.67,0.72,N
-34.6213,-58.96715,302.23,0.41,0.37,2025-03-13,0504,N20,nominal,2.0NRT,282.21,0.67,N
9.74494,-63.42966,311.53,0.67,0.73,2025-03-13,0453,N20,nominal,2.0NRT,282.2,4.3,N
-34.64182,-58.92033,296.19,0.41,0.37,2025-03-13,0504,N20,nominal,2.0NRT,281.75,0.44,N
-34.66885,-58.8,298.52,0.42,0.37,2025-03-13,0504,N20,nominal,2.0NRT,282.45,0.47,N
9.73748,-63.48121,314.21,0.67,0.74,2025-03-13,0453,N20,nominal,2.0NRT,281.21,1.65,N
-34.11429,-63.41482,298.93,0.41,0.37,2025-03-13,0504,N20,nominal,2.0NRT,281.92,0.93,N
-34.91374,-58.55972,306.06,0.42,0.38,2025-03-13,0504,N20,nominal,2.0NRT,282.49,0.92,N
9.73671,-63.47485,307.76,0.67,0.74,2025-03-13,0453,N20,nominal,2.0NRT,274.72,1.65,N
-34.10355,-70.4559,313.93,0.58,0.52,2025-03-13,0504,N20,nominal,2.0NRT,287.7,2.48,N
