system:index,burn,count,date,.geo
2019_12_09_+31538+13676,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.55477680713076,-32.9910842055298]}"
2019_12_09_+31539+13684,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.6673591891116,-33.06752645587188]}"
2019_12_09_+31544+13672,1,5,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.5717982139003,-32.95421206124715]}"
2019_12_09_+31546+13674,1,5,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.61942069090811,-32.966802549538784]}"
2019_12_09_+31548+13678,1,4,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.68673863029751,-33.00682231589435]}"
2019_12_09_+32017+12318,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.45219170809457,-20.78280716560328]}"
2019_12_09_+32319+13144,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.57254286711684,-28.211195257669065]}"
2019_12_09_+32400+13258,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.64481312468376,-29.236420732845215]}"
2019_12_09_+32405+12782,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[122.90434682248917,-24.95565471368866]}"
2019_12_09_+32466+13100,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[126.59623389420636,-27.806500991152163]}"
2019_12_09_+32470+13098,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[126.61954129311697,-27.794510049922028]}"
2019_12_09_+32490+13007,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.89463577456246,-26.979126046273166]}"
2019_12_09_+32492+13009,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.92822935274452,-26.994114722810824]}"
2019_12_09_+32540+12941,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.74284423305653,-26.38557445538171]}"
2019_12_09_+32553+12971,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[126.16445083066004,-26.655370633059643]}"
2019_12_09_+32569+13068,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.30810904837298,-27.52771160755163]}"
2019_12_09_+32574+13068,1,11,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.34740325513393,-27.516265709104676]}"
2019_12_09_+32823+12217,1,5,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[122.47238001034799,-19.86729880268284]}"
2019_12_09_+33021+11967,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[122.72904615121969,-17.623194151463913]}"
2019_12_09_+33031+14197,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.90581370433847,-37.67654449120325]}"
2019_12_09_+33036+14175,1,16,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.5509382294101,-37.46689037813269]}"
2019_12_09_+33042+14175,1,10,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.61988543505004,-37.47239871676028]}"
2019_12_09_+33043+14169,1,4,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.54530965189542,-37.420238122409216]}"
2019_12_09_+33049+14168,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.58658346227546,-37.41724038710168]}"
2019_12_09_+33052+14166,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.58913310740547,-37.402251710564016]}"
2019_12_09_+33065+14177,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.93182033028225,-37.50117697571259]}"
2019_12_09_+33067+14177,1,63,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.98568927063343,-37.444933751371266]}"
2019_12_09_+33094+14162,1,29,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.95130903117,-37.33898915855678]}"
2019_12_09_+33113+14167,1,4,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.28739524276602,-37.40899661500597]}"
2019_12_09_+33115+14166,1,6,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.30800090144646,-37.39175963698766]}"
2019_12_09_+33116+12041,1,5,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.07793197006517,-18.28269591912109]}"
2019_12_09_+33118+12137,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.74284371077621,-19.152039158305538]}"
2019_12_09_+33120+12133,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.73538601316973,-19.119064069922686]}"
2019_12_09_+33138+14159,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.44377030435388,-37.33929926910584]}"
2019_12_09_+33143+14155,1,5,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[148.40859738270547,-37.2997291630464]}"
2019_12_09_+33163+14072,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.2067865650064,-36.55689035383982]}"
2019_12_09_+33165+14074,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.26346436440798,-36.57487676568502]}"
2019_12_09_+33166+14071,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.2232409987147,-36.547897147917226]}"
2019_12_09_+33168+14072,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.2627655781527,-36.55689035383982]}"
2019_12_09_+33184+11917,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.95449297493772,-17.176531590641563]}"
2019_12_09_+33186+11864,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.66901155157899,-16.699891676743878]}"
2019_12_09_+33202+11875,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.88065969498406,-16.794320338931154]}"
2019_12_09_+33203+11878,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.91061704786979,-16.825796559660247]}"
2019_12_09_+33204+11873,1,4,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.88008881079992,-16.771837324124657]}"
2019_12_09_+33205+11870,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[123.88246349496117,-16.753850912279464]}"
2019_12_09_+33234+11868,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.1380188630904,-16.73286676512673]}"
2019_12_09_+33248+11872,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.29982339648878,-16.76734072116336]}"
2019_12_09_+33254+11874,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.36149883700591,-16.789823735969858]}"
2019_12_09_+33332+11752,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.40297840375548,-15.692652613412925]}"
2019_12_09_+33335+11761,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.48053090358852,-15.773591466716304]}"
2019_12_09_+33338+11759,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.49753258461234,-15.755605054871108]}"
2019_12_09_+33338+11762,1,5,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.5089056192531,-15.777188749085344]}"
2019_12_09_+33339+11757,1,9,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.47270384367253,-15.728625437103315]}"
2019_12_09_+33345+11757,1,9,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.54793095444082,-15.722629966488254]}"
2019_12_09_+33351+11756,1,8,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.58795615573807,-15.710639025258121]}"
2019_12_09_+33360+14052,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.06610930043817,-36.377026235387866]}"
2019_12_09_+33381+11723,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[124.70252410548598,-15.431849641657587]}"
2019_12_09_+33434+11692,1,7,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.03226157682738,-15.140212821024777]}"
2019_12_09_+33435+11696,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.0611396897855,-15.189033081747446]}"
2019_12_09_+33439+11687,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.05459780281113,-15.09910102252147]}"
2019_12_09_+33442+11683,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.05735318431574,-15.072121404753677]}"
2019_12_09_+33449+11681,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.11197773170557,-15.05413499290848]}"
2019_12_09_+33536+11700,1,4,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[126.01809694017588,-15.211516096553941]}"
2019_12_09_+33550+13959,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.58648676141135,-35.53766034927873]}"
2019_12_09_+33579+13970,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.09318923947154,-35.635086746773545]}"
2019_12_09_+33582+13937,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.58133673173194,-35.342807554289124]}"
2019_12_09_+33582+13967,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.08127343591153,-35.60810712900575]}"
2019_12_09_+33584+13938,1,9,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.6198601833085,-35.33781132877658]}"
2019_12_09_+33584+13973,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.20769210410688,-35.66656296750264]}"
2019_12_09_+33586+13961,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.02729223657064,-35.55864449643147]}"
2019_12_09_+33586+13967,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.12842687995584,-35.61260373196705]}"
2019_12_09_+33586+13972,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.2099887268673,-35.653073158618746]}"
2019_12_09_+33588+13969,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.1787952629899,-35.63059014381225]}"
2019_12_09_+33589+13971,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.22920111988836,-35.64857655565745]}"
2019_12_09_+33594+13935,1,5,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.67366340920904,-35.32122386007488]}"
2019_12_09_+33596+13952,1,7,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.97285066912792,-35.46614294979904]}"
2019_12_09_+33600+13949,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.98025353879564,-35.444730554745234]}"
2019_12_09_+33605+13947,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.99654767192493,-35.432739613515096]}"
2019_12_09_+33610+13945,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.01271591761724,-35.4147532016699]}"
2019_12_09_+33616+13943,1,6,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.04170112120403,-35.393769054517165]}"
2019_12_09_+33626+13942,1,6,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.11398140858333,-35.37728151032575]}"
2019_12_09_+33629+13943,1,8,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.20173612474537,-35.386649433161786]}"
2019_12_09_+33630+13939,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.13839826230574,-35.35779623082678]}"
2019_12_09_+33633+11876,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.93548070687355,-16.80331354485375]}"
2019_12_09_+33636+13940,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.2213580225002,-35.36978717205691]}"
2019_12_09_+33639+13937,1,6,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.18303218586274,-35.33831095132782]}"
2019_12_09_+33662+11847,1,5,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.0323161840947,-16.53261804658356]}"
2019_12_09_+33663+11849,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.05756792077153,-16.56499358790491]}"
2019_12_09_+33665+11853,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.09728447077538,-16.596469808634005]}"
2019_12_09_+33666+11844,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.05586201844437,-16.520027558291922]}"
2019_12_09_+33669+11851,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.12496975921079,-16.576984529135046]}"
2019_12_09_+33670+11848,1,8,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.08932916415102,-16.549255477540367]}"
2019_12_09_+33715+11824,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.39658910903168,-16.340163439839966]}"
2019_12_09_+33727+11818,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.46600462537705,-16.28170760134308]}"
2019_12_09_+33791+11798,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.94236857668,-16.10034461523736]}"
2019_12_09_+33793+11640,1,5,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.10346168773862,-14.678218985343907]}"
2019_12_09_+33794+11793,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.95452292771785,-16.061374056239433]}"
2019_12_09_+33800+11645,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.18800314173058,-14.73037957969496]}"
2019_12_09_+33821+13808,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.0920550887381,-34.18268399027401]}"
2019_12_09_+33825+13806,1,7,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.10244307339136,-34.15185014139653]}"
2019_12_09_+33831+13808,1,13,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.15614357276502,-34.17922506491917]}"
2019_12_09_+33833+13794,1,33,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.92695388793757,-34.03388731046376]}"
2019_12_09_+33833+13802,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.1240010789071,-34.12422815177712]}"
2019_12_09_+33836+11683,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.72225500890724,-15.072121404753677]}"
2019_12_09_+33837+11672,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.67193266012484,-14.973196139605099]}"
2019_12_09_+33837+13800,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.13275323804766,-34.10774060758568]}"
2019_12_09_+33839+13788,1,4,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.96642210858803,-33.99382666589945]}"
2019_12_09_+33839+13796,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.0959979527897,-34.07476551920283]}"
2019_12_09_+33840+11680,1,6,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.74591832700276,-15.031651978101985]}"
2019_12_09_+33840+11682,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.75406863743953,-15.063128198831079]}"
2019_12_09_+33843+13808,1,4,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.304329536958,-34.17369078435141]}"
2019_12_09_+33844+11746,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[129.14881992191332,-15.634196774916038]}"
2019_12_09_+33846+13796,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.1719992762892,-34.07476551920283]}"
2019_12_09_+33848+13783,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.9870130755679,-33.957853842209055]}"
2019_12_09_+33848+13839,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.88598560520003,-34.46147337387454]}"
2019_12_09_+33850+13782,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[149.99284490975634,-33.94886063628646]}"
2019_12_09_+33852+13782,1,25,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.06191091914164,-33.927276942072226]}"
2019_12_09_+33857+13803,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.40329874168424,-34.137717960661014]}"
2019_12_09_+33862+13801,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.41857345112408,-34.11373607820076]}"
2019_12_09_+33865+13787,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.23513133040117,-33.98783119528439]}"
2019_12_09_+33867+13802,1,6,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.48651190053954,-34.11223721054698]}"
2019_12_09_+33869+13778,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.13540019589698,-33.912887812596075]}"
2019_12_09_+33869+13785,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.24647386831572,-33.975840254054255]}"
2019_12_09_+33871+13785,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.260216787355,-33.97134365109296]}"
2019_12_09_+33873+13798,1,8,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.4724183992416,-34.080386272904455]}"
2019_12_09_+33880+13783,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.32505898726058,-33.95485610690152]}"
2019_12_09_+33882+13780,1,20,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.21662672011422,-33.90794154933866]}"
2019_12_09_+33883+13777,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.27125803668935,-33.90389460667347]}"
2019_12_09_+33884+13794,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.54718950180703,-34.056779107357634]}"
2019_12_09_+33886+13781,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.36182251022362,-33.93986743036387]}"
2019_12_09_+33888+13787,1,15,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.4982699939555,-33.98003708348482]}"
2019_12_09_+33895+11716,1,3,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[129.4537604925246,-15.365899464891866]}"
2019_12_09_+33897+11712,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[129.45506974856693,-15.332924376509013]}"
2019_12_09_+33901+13766,1,5,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.28183404573443,-33.79417749441778]}"
2019_12_09_+33903+13782,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.5674308382365,-33.94886063628646]}"
2019_12_09_+33907+11791,1,1,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[130.00029122423106,-16.04338764439424]}"
2019_12_09_+33907+13780,1,2,2019-12-09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.57356104099574,-33.93087422444126]}"
