lat,lon
-31.201436226932834,124.10143741021498
-23.07607467586572,118.83660350005906
-28.649364235120093,127.90226540306338
-27.212321967289373,128.72751715297827
-27.266908635796295,128.79890386144146
-27.20995166495317,128.7650320506725
-27.203956194338108,128.8676490232775
-27.17697657657032,128.88702579352199
-27.761534961539176,130.7768003681992
-27.72556213784878,130.7590196710658
-27.716568931926187,130.77871162758862
-27.716568931926187,130.80918814660924
-17.770083181533018,122.30062978039881
-17.689144328229634,122.28788437456342
-17.658310479352163,122.28511858642328
-17.734110357842624,122.31381736657936
-17.689144328229634,122.33036219199334
-17.743103563765224,122.3671705787904
-17.662164710461845,122.33560222032617
-17.58572246011976,122.39225497901175
-17.563239445313265,122.38176085192886
-25.434542929066993,130.26984542788995
-17.358194350278055,123.7997012520171
-17.30243647355793,123.81297774106766
-17.27096025282884,123.824773964959
-17.288946664674032,123.84628547292492
-17.374382120938712,123.89921788433064
-25.270416920979585,130.99813960433391
-25.24343730321179,131.0585255102981
-25.297396538747375,131.15659242130272
-25.288403332824778,131.16675747364064
-16.304190616149576,123.73482278543406
-16.344160420250024,123.7653126893879
-16.40851180485171,123.82721055066273
-15.926475967400467,124.65904050350639
-15.962448791090859,124.76558781612663
-15.899496349632676,124.74516646998443
-15.881509937787477,124.7527190950009
-16.012553795516766,124.8195741924409
-15.86202465828852,124.75935525564873
-15.984289434045735,124.85136842512638
-16.196272145078403,125.0060879677428
-16.221453121661675,125.02767911832797
-16.241238174691393,125.0627293755097
-16.202695863594556,125.04093097424321
-16.172290262618144,125.21563308599625
-16.04338764439424,125.20916845761273
-16.061374056239433,125.22515791391639
-16.061374056239433,125.24855418125519
-16.03439443847164,125.24094770663264
-15.901294990817211,125.20261187120188
-16.00853897144417,125.30073768167898
-15.699397517854873,125.13808202368722
-15.95345558516826,125.30248823861237
-15.710639025258121,125.18001917748012
-15.688156010451626,125.16621321423762
-15.87701333482618,125.2976819526384
-15.80694127201261,125.28769850198516
-15.762349959313058,125.29829512617468
-16.03439443847164,125.4795573117306
-15.944462379245662,125.44651623321303
-15.980435202936052,125.4690467198724
-16.002918217742547,125.48783538792092
-15.778987390269863,125.34174705555716
-15.7915778785615,125.4355162708044
-15.764598260793706,125.43751732540971
-15.67016959860643,126.01916816975378
-15.476815671270577,125.90069770262912
-14.901250492224317,127.06606500772703
-14.9642029336825,127.19107305989007
-14.877268609764062,127.14586252800389
-14.907995396666267,127.20432538019554
-14.082868753267919,129.82839944029615
-14.037902723654929,129.89558433892688
-13.840052193357778,129.87692471218008
-13.741126928209201,129.9329945665079
-14.100855165113114,131.61897095966194
-14.064882341422722,131.76975824230152
-12.89126896852371,132.52672894890202
-31.71854556748221,152.16023670243894
-31.187946418048934,152.02610767170628
-31.292867153812573,152.5388619189693
-31.28687168319751,152.55371616817132
-30.958619667022695,152.05314475906223
-30.92114797567854,152.03023762511924
-30.97210947590659,152.11658225393344
-31.241905653584528,152.55467131125957
-20.73784113599029,139.4776785583112
-31.25089885950712,152.59023932266427
-31.008082299596982,152.2106804335749
-31.318347903926608,152.76785541627373
-13.345425867614898,134.23674824645093
-31.229315165292885,152.793063708737
-11.98745177330263,133.86374310334293
-12.000941582186526,133.96697769086288
-12.140336273986792,134.27126691627458
-12.117853259180299,134.2737412325118
-29.272393556535604,151.48450687260984
-29.81798138250653,152.30434479965086
-29.838965529659266,152.33114683180133
-29.24541393876781,151.45485700270825
-29.242416203460273,151.49851827610797
-27.271405238757595,148.7919163282137
-29.57816255790393,152.34447927211153
-29.551182940136137,152.3399742946523
-29.317359586148594,152.39183413195764
-29.299373174303398,152.4113871454544
-29.285883365419505,152.43765718833595
-28.229181669514258,151.43839625120017
-12.086377038451205,136.52500494399894
-16.6099596175179,141.3951638270608
-16.569490190866208,141.39356214402093
-14.642246161653517,141.7276030674667
-13.165561749162942,141.92343377059382
-15.571244333457855,143.84584843014804
-15.581736407034212,143.88275662438235
-12.483876740230045,142.2635358519903
-12.536037334581096,142.75660201015378
-11.438866212024164,142.2782557498292
-13.009079966109741,143.25663472215308
-12.954221409981894,143.23240038812347
-12.949724807020594,143.26672674886376
-12.975705179685887,143.46318191213325
-34.26362284357738,116.42432912343945
-34.929120081849625,117.5171527225746
-33.63769571136458,115.88927567579621
-33.45423431054358,115.94315304051987
-33.211417750633444,115.72792525351524
